Id,SalePrice
1614,132573.66025173597
1615,94462.30773721974
1616,81258.48261394622
1617,99133.99432671523
1618,124312.9521050454
1619,151562.56802536367
1620,164211.77361588733
1621,136624.17492463085
1622,135075.06780362022
1623,281819.8964745791
1624,202138.03393128546
1625,113769.61479422102
1626,178769.09975448903
1627,184780.5963140789
1628,281281.42829443066
1629,188449.59464869674
1630,302098.5429902171
1631,203916.8854788572
1632,216132.34846690515
1633,187448.81683520932
1634,196389.9480673116
1635,187382.90260782847
1636,166166.20032977872
1637,189867.6659669174
1638,208820.76576175567
1639,190231.92530266504
1640,258803.95907563838
1641,180336.26951570364
1642,227617.5579505574
1643,224664.61348779607
1644,232121.58073032778
1645,233616.71069964953
1646,171170.5469780556
1647,168142.75608796472
1648,128921.26874103605
1649,138083.92899540026
1650,124807.12300986452
1651,126834.54453647592
1652,116502.46361976225
1653,121640.15911700472
1654,154854.24183900107
1655,152233.53839369892
1656,148940.60704004724
1657,158503.853045322
1658,151966.87648953573
1659,132386.4546480219
1660,146660.93833365486
1661,432635.44384035
1662,357024.52521427814
1663,333686.25314139447
1664,506813.0421400076
1665,290130.94977787323
1666,297676.6936135552
1667,347868.6307953723
1668,319823.53072737646
1669,292884.76545951643
1670,318918.00658641435
1671,239611.6622966969
1672,396524.5184676044
1673,296883.6016569269
1674,253278.9162333851
1675,171667.78998154585
1676,180763.44444724024
1677,200828.244064665
1678,414263.0377670115
1679,323969.9803561593
1680,275370.59028238134
1681,224676.59080595154
1682,279055.56372255983
1683,184191.75414160243
1684,199614.110152015
1685,180550.34078580127
1686,175221.347932508
1687,186147.6435727958
1688,202193.97400199666
1689,206632.182785838
1690,213641.63281449073
1691,205949.7428547112
1692,281788.3796391468
1693,177447.53812225402
1694,194065.9275769109
1695,183271.7856853961
1696,284760.32044577174
1697,191546.94094306545
1698,356172.1032222502
1699,303847.9285321402
1700,241895.75388782023
1701,261890.83325522888
1702,249309.87636500198
1703,264835.3691950529
1704,279423.3542133307
1705,228243.6523841776
1706,397013.47739139554
1707,188880.51695359236
1708,197335.2647277208
1709,272523.3984177827
1710,215415.94911146635
1711,276714.74455609993
1712,245131.32836094135
1713,262523.5072807248
1714,217116.3673779164
1715,203616.12573859564
1716,186287.79790093005
1717,195425.18451886854
1718,133381.5168111838
1719,197823.80912886024
1720,235576.59568648762
1721,181401.2840861468
1722,124238.65786187709
1723,163425.5436228986
1724,208641.7546775578
1725,237817.72507338115
1726,184586.57929785328
1727,146625.72789178378
1728,195126.7245982306
1729,166690.11218957134
1730,179447.16979911775
1731,126718.45123221162
1732,126686.25880741962
1733,107641.21802093997
1734,116388.90794760956
1735,138845.1862549197
1736,113893.23572041135
1737,379555.29479704524
1738,251828.52289832276
1739,270447.33038086636
1740,184548.54887617446
1741,173388.3581636279
1742,159018.30201947264
1743,178684.05558970687
1744,311769.8405976333
1745,194697.44790545636
1746,214281.12573264918
1747,224503.36616102638
1748,229831.0155110548
1749,149651.5750481377
1750,137114.6527713632
1751,265863.6377981466
1752,113529.27421091366
1753,144402.60887689303
1754,214281.71724170612
1755,150218.59898492336
1756,142710.70564569585
1757,113327.41087147711
1758,143390.48295330297
1759,168058.16296913865
1760,169795.95583770704
1761,158996.74286881962
1762,168272.7009205261
1763,168223.2408817079
1764,111088.9347758221
1765,169366.8647093982
1766,193883.28494024195
1767,247221.4320177917
1768,133785.7581047007
1769,182747.44020632835
1770,161174.70828990015
1771,116092.8875146408
1772,122467.73584356724
1773,123246.1118454807
1774,127703.81477820149
1775,138617.59110965364
1776,124989.48264929456
1777,106142.5493967487
1778,137652.77657232282
1779,114946.66631149767
1780,193974.6518442497
1781,116753.5503095623
1782,83507.63197343232
1783,147770.532975527
1784,98973.7121404955
1785,110186.38567726486
1786,151608.0323745257
1787,167149.457100548
1788,64093.4668972424
1789,104877.79294541359
1790,72357.42352875955
1791,202509.60497289294
1792,155166.4785702032
1793,149179.98695230778
1794,172213.4817104578
1795,121857.03490592176
1796,125890.56968414334
1797,132556.07213971068
1798,112304.94469610087
1799,113140.02895302688
1800,112700.13133179021
1801,119417.67899096444
1802,156923.17783279435
1803,148042.01623628207
1804,135536.79892932277
1805,142598.63218265006
1806,136702.06245440457
1807,146020.91577330572
1808,125316.59412527928
1809,110219.65055226684
1810,140201.93214481662
1811,83676.19768245515
1812,92318.37241175202
1813,122536.09449240491
1814,96254.51855624828
1815,64512.33316756334
1816,101752.2213687799
1817,98519.34746650571
1818,128311.64745581441
1819,132919.8445832147
1820,69572.18336316216
1821,122194.14755335345
1822,154766.70357977832
1823,58627.95395060837
1824,128818.0961452497
1825,132245.7407743649
1826,95181.84877519139
1827,106081.27178546131
1828,132648.2700100624
1829,149411.84924263507
1830,140920.23629511963
1831,161487.09014566022
1832,89563.9834295829
1833,143070.01641422402
1834,125626.92563288347
1835,120066.872555662
1836,122614.00940356954
1837,87996.01168747774
1838,124322.7259033156
1839,110369.66018778905
1840,150730.10700607335
1841,132277.10155501423
1842,99855.27814602118
1843,126284.11742366252
1844,135897.88290678387
1845,137265.46905705857
1846,142257.18565746373
1847,144247.0111528241
1848,56648.47519604624
1849,115544.29949558075
1850,115048.10554604624
1851,142553.5994764324
1852,131257.09396006988
1853,121335.22300908495
1854,172900.26051472872
1855,151996.77123069158
1856,235674.0088013336
1857,131793.49223968972
1858,147907.2047560737
1859,129350.4167718209
1860,159505.98031975725
1861,128795.27548811138
1862,389961.6476609779
1863,385939.8235338553
1864,384788.955616807
1865,315796.8444613667
1866,322761.4232442262
1867,248000.85862365624
1868,280288.6242150533
1869,217588.19940944613
1870,235229.6669663597
1871,248253.62016304262
1872,176861.565317676
1873,222582.52968783496
1874,151550.42977761317
1875,204083.15208648046
1876,201846.33788199522
1877,210716.85695098655
1878,209720.36320137678
1879,114856.81992933124
1880,144036.80518948563
1881,244472.22256135647
1882,248746.3840167202
1883,189252.47009410115
1884,200103.47162042317
1885,235219.65265319112
1886,265772.6843720534
1887,223894.81572541664
1888,292233.4709073254
1889,174070.48207343815
1890,117646.56118356086
1891,144272.4602552517
1892,94949.05236457284
1893,123957.17573831741
1894,114333.19873811043
1895,127167.63433580456
1896,122825.96361180024
1897,113373.9078836502
1898,124718.36896056445
1899,153185.8483574488
1900,148416.902657459
1901,153994.28336905836
1902,120680.28028994365
1903,206579.399845646
1904,129565.64620919322
1905,183675.69845793553
1906,158439.21358685693
1907,182186.0485392171
1908,136412.69124138827
1909,158734.68007741746
1910,143350.1507825842
1911,207834.72376618398
1912,326299.22238158283
1913,151177.1302343118
1914,81926.35353853655
1915,248714.69307654008
1916,60876.05165269593
1917,261476.00615324752
1918,142797.3350206782
1919,197340.60659203844
1920,167138.7872419177
1921,341783.83543560083
1922,287540.64662411826
1923,216210.7195226383
1924,218762.55154242655
1925,209935.47525865232
1926,339779.1479786288
1927,124618.79000034835
1928,152437.86940691614
1929,118415.40784898838
1930,131907.69426365916
1931,146679.61236463115
1932,139231.43686817103
1933,164207.4104494773
1934,180617.00101934446
1935,176133.24746226394
1936,175862.3403415176
1937,186402.9992798105
1938,172088.11579956143
1939,224993.259634922
1940,183578.7585248658
1941,180800.5430166478
1942,183730.1678619388
1943,199572.33857299943
1944,305936.80645634606
1945,330418.26138264476
1946,146027.26759472312
1947,262249.9974715181
1948,173106.6114933425
1949,239207.200058275
1950,206160.89108295742
1951,255045.18469243048
1952,213417.0009733685
1953,176196.7638064195
1954,205631.1158614695
1955,133893.0387445499
1956,361902.1051814314
1957,160502.5863041613
1958,313974.7952917371
1959,142551.38692868364
1960,103608.25920960629
1961,128288.76938373993
1962,111504.31582351257
1963,119199.34001966962
1964,112396.09357627809
1965,150631.80398217897
1966,149866.89202637976
1967,263578.6819331236
1968,364353.3316135232
1969,320828.44855790655
1970,382479.85465997615
1971,474434.60500817886
1972,346763.5136490561
1973,276289.56323203654
1974,312219.5271812027
1975,447849.338455744
1976,271273.7090318082
1977,313829.5660832655
1978,315439.67418051127
1979,294503.5750965001
1980,174696.741287456
1981,287563.5163145892
1982,216802.68363274838
1983,197926.84585206775
1984,173037.93910801472
1985,235095.62268941684
1986,232937.73233561637
1987,190979.98322910155
1988,180488.2635357737
1989,204247.55166808065
1990,220438.71158903642
1991,213872.8085036633
1992,210887.0829284179
1993,188051.06673891167
1994,239168.91353528528
1995,195224.26013950366
1996,230143.49950416465
1997,292092.428114334
1998,279955.77918471466
1999,268628.84836150234
2000,306894.53308774036
2001,269695.6953955265
2002,251854.76311666207
2003,265488.7168939418
2004,281249.4893805006
2005,220590.42304643925
2006,210942.30794845027
2007,254757.3104162781
2008,199627.12007122193
2009,194896.66092849046
2010,198596.84777515984
2011,144452.16574177393
2012,178983.53228222232
2013,165858.47064915672
2014,178296.23007128187
2015,185477.48892161602
2016,190751.44410993668
2017,192542.2470805326
2018,124554.14719848726
2019,146466.25976056268
2020,102525.74100818383
2021,104273.24031435666
2022,181713.73839433945
2023,142235.5957451269
2024,265127.1387597284
2025,336518.48433326004
2026,165420.75616632076
2027,156714.09782105562
2028,161478.7609465328
2029,167335.64539472625
2030,250822.77489048117
2031,232762.59791491838
2032,237268.510195064
2033,241145.01639260835
2034,176356.55431317666
2035,218718.92746136477
2036,210434.1346169179
2037,212044.8081198632
2038,310283.7790805659
2039,204785.58769496554
2040,298463.95194850303
2041,294622.57333805057
2042,204534.22368026426
2043,169450.0208866579
2044,188487.658518643
2045,211465.23736571116
2046,138781.47765202232
2047,137909.91226953096
2048,149742.28109457172
2049,141418.26259161436
2050,174061.0812351716
2051,109921.43731210055
2052,135181.7918510197
2053,144325.87470445127
2054,91019.95380040834
2055,141119.4719267549
2056,152389.93305417104
2057,107069.54776993647
2058,197827.2898720935
2059,130860.52738276527
2060,172908.21331494788
2061,179132.1627966484
2062,118142.52214721902
2063,111994.32108354682
2064,126166.00632667678
2065,111448.32600641812
2066,164084.27589935984
2067,129339.2244225179
2068,137041.8466202678
2069,91248.15517381363
2070,111940.75286790548
2071,95636.2318722251
2072,148987.96552998715
2073,139975.3913210306
2074,170045.5713664732
2075,141240.7326353081
2076,125484.64021284215
2077,130642.11955110721
2078,112604.27129052038
2079,135394.56139602503
2080,128149.45553518656
2081,118636.30335083784
2082,115669.99426914813
2083,135942.03267695376
2084,110162.04365295505
2085,112278.25393307746
2086,156148.388215622
2087,136130.36237269806
2088,100644.22740954034
2089,86422.14242757272
2090,133360.90334341643
2091,85681.69634598664
2092,129712.36651532918
2093,113921.03502152568
2094,121710.44827969442
2095,137427.53866787316
2096,92874.55990990867
2097,97127.6970369689
2098,141359.06655464153
2099,67716.27211148174
2100,80627.11582883976
2101,107602.81331765608
2102,134697.93982069098
2103,99488.25357224235
2104,125964.7591980156
2105,117900.95172522865
2106,66181.75597172823
2107,190092.8467620096
2108,119385.98171524682
2109,110181.36183828206
2110,120712.46371821333
2111,158108.06478412106
2112,121477.19545288944
2113,120149.26630710727
2114,125560.4581515151
2115,151701.77988348756
2116,126976.673574666
2117,141550.62570662767
2118,118146.22836911955
2119,115853.36010653223
2120,128041.51915614781
2121,99054.62046664086
2122,95607.94589365074
2123,104970.94781649517
2124,170085.6604874868
2125,126415.06990240903
2126,133797.32781091795
2127,154528.99101311094
2128,124412.26396622494
2129,112943.27001301455
2130,130955.20456571008
2131,178184.3908865942
2132,119107.17764126927
2133,126926.63066426292
2134,129299.57213486047
2135,111333.08562747895
2136,62161.1691441786
2137,116241.66268329529
2138,132721.68387638067
2139,157224.68898767757
2140,141459.88602998242
2141,164651.19198167155
2142,111921.75791578052
2143,137777.05962130646
2144,103450.08041407674
2145,142436.88729669238
2146,172607.4420083731
2147,138474.89509909178
2148,151993.0569289924
2149,145282.95648898015
2150,231185.58869931014
2151,124832.55027665923
2152,144610.28105511886
2153,178179.6827679324
2154,103338.29061277735
2155,146776.29907182307
2156,255527.94266695523
2157,237721.60824516445
2158,225919.77753184925
2159,209623.82415660066
2160,191662.2760319476
2161,260492.9836872764
2162,416393.87620341225
2163,351049.5323956884
2164,243667.16297471797
2165,192306.0265531759
2166,161820.8864611317
2167,213859.00413924176
2168,188892.16253324217
2169,186109.01760012127
2170,202414.23104231307
2171,156265.90846834084
2172,143655.10597407637
2173,191950.32017999297
2174,228748.95041127608
2175,315744.3773595116
2176,294243.15761284955
2177,242304.96032835095
2178,220065.22613033687
2179,138487.3927309712
2180,224139.0592085411
2181,189691.81554417047
2182,223598.96139058247
2183,189540.93206370017
2184,123752.21299841246
2185,124169.37630493334
2186,165422.00109426657
2187,167082.73328581383
2188,168336.11115766742
2189,303141.2420155635
2190,81410.454221479
2191,81027.87560438292
2192,79409.66053953358
2193,105533.18005021269
2194,116466.66372086415
2195,91751.96036091952
2196,99540.01341686708
2197,113707.0886957317
2198,157849.45907334966
2199,210156.10574736385
2200,131339.89732649658
2201,127991.3513752795
2202,201478.0843279494
2203,116658.71281358786
2204,143733.0608448165
2205,103629.51157500413
2206,131720.22142335377
2207,198004.21279236858
2208,262276.70415214275
2209,184560.45696007423
2210,137657.5948985934
2211,136754.7318054253
2212,130367.90663424073
2213,101101.57439613744
2214,130666.06994616437
2215,107726.0654076125
2216,130432.20429596423
2217,72325.61127870376
2218,88142.83970129234
2219,94045.8589503119
2220,87288.65914371135
2221,250672.16661350246
2222,227158.5617762777
2223,273773.7255887794
2224,235447.5554137699
2225,135815.7932671135
2226,178046.96153796744
2227,202560.74520528442
2228,261680.95361488697
2229,239081.05168104044
2230,150430.27682203247
2231,206829.47519197178
2232,190284.2331889328
2233,171735.62530765598
2234,242416.9244104781
2235,200741.88779675475
2236,257532.73753567616
2237,299172.9023552284
2238,229239.80131442385
2239,118204.26453011342
2240,155888.21401421982
2241,133092.24830581193
2242,119642.62716749574
2243,133442.8725983728
2244,110808.89245396235
2245,107091.73344390877
2246,137839.65174962603
2247,136232.5911893756
2248,127431.6653408762
2249,123798.13697473308
2250,133586.22566313407
2251,96620.03988023898
2252,176860.56596436718
2253,167676.2584443268
2254,180411.6226042428
2255,208343.17639723452
2256,180478.88267123685
2257,219820.47970412555
2258,169761.0535655986
2259,176725.25096443307
2260,159162.39087456043
2261,191157.768738199
2262,195777.55009976937
2263,339068.21640193166
2264,479866.35196504026
2265,151285.093489595
2266,248390.50565321592
2267,295566.83274566353
2268,398813.71737405914
2269,170810.38409669048
2270,199421.80939255233
2271,224302.32351026183
2272,219474.68950811424
2273,164186.4351526939
2274,181772.17996294802
2275,163360.15787146922
2276,185605.02906388216
2277,201233.00254797746
2278,163480.95760910897
2279,116904.44368803441
2280,109110.5463178465
2281,166007.6500876868
2282,180059.26213386218
2283,119759.27660120431
2284,119824.63592790748
2285,146854.72889038123
2286,125055.1017508179
2287,318942.8021842355
2288,255245.74530544304
2289,325605.60558829556
2290,381745.8611139591
2291,301288.2764724149
2292,419219.29175799043
2293,406852.42009524856
2294,346551.5219740284
2295,446350.4425790016
2296,245094.4384526389
2297,310621.67518148874
2298,296114.5586317806
2299,338576.6584172783
2300,300025.02099894546
2301,279981.6625057302
2302,245799.86401955987
2303,246919.5789527926
2304,243312.0620941799
2305,180050.04958710296
2306,180009.49608029658
2307,186951.9853267978
2308,214831.38933359654
2309,253969.83649743957
2310,199153.64590550552
2311,201059.05053765856
2312,180259.9836361002
2313,181902.8903578709
2314,182013.0786198075
2315,183174.40263844855
2316,216714.97883739762
2317,182852.49635869797
2318,172755.3688786223
2319,188965.11268920577
2320,194390.1455304923
2321,253503.8478084634
2322,196535.39004176832
2323,184227.47565176216
2324,205409.2101244169
2325,216817.43238245437
2326,191220.70067521633
2327,215552.8750982051
2328,225918.26803830342
2329,201882.02183751474
2330,194253.1520669055
2331,334674.0621074815
2332,378454.7805319121
2333,332029.30275643483
2334,250805.72242144457
2335,271779.1982013292
2336,290449.14731653495
2337,194912.29578145637
2338,274100.519486179
2339,229863.51841302693
2340,351745.31355817156
2341,218822.3161150219
2342,239663.01466948687
2343,231624.00725877905
2344,230730.2094561929
2345,244819.37407767115
2346,206008.0346785424
2347,186138.53281019628
2348,227580.12229255136
2349,164865.41095943478
2350,283600.5318063588
2351,224242.25767751993
2352,246432.11267898313
2353,243449.33194013525
2354,135104.28902433926
2355,147774.1036610234
2356,158011.04651284564
2357,196774.92462345175
2358,181135.55518236654
2359,137336.84106731162
2360,122938.15102988319
2361,150639.63383565395
2362,264729.44629418047
2363,139600.08463038263
2364,190710.55714377837
2365,222558.68418024425
2366,188088.46049387316
2367,211702.7266621765
2368,195883.63072534674
2369,202510.3851192946
2370,175762.54709530572
2371,153223.4167553049
2372,184666.63127369055
2373,291904.44791994937
2374,311927.3702029796
2375,227411.3504168111
2376,272628.9786144154
2377,312818.52092920215
2378,159402.5009419993
2379,212336.0677759257
2380,146513.08710368455
2381,162899.74019781034
2382,229058.9820883437
2383,209668.98941930386
2384,248663.93519262012
2385,178383.44102242045
2386,129777.75860419746
2387,132157.22368435908
2388,114995.40470958459
2389,122272.12062250821
2390,142999.41546224733
2391,137086.5158549055
2392,113776.84315402567
2393,174516.7329579534
2394,132075.6424222182
2395,211191.10910415312
2396,142010.64469300513
2397,218601.33173795792
2398,130369.1980321007
2399,66349.59935730185
2400,71445.96889585155
2401,125372.9994049369
2402,130910.94181121064
2403,146322.61957103436
2404,141748.15676004076
2405,154639.07985777382
2406,150427.9466049446
2407,122707.21165521433
2408,153753.12684672044
2409,118432.23278955632
2410,188609.04883043809
2411,112584.1211454535
2412,139308.6466602704
2413,120230.96718485709
2414,145571.25287691792
2415,127346.31717799281
2416,128527.91067826687
2417,130418.21625973568
2418,138381.20587007326
2419,110379.70789537235
2420,126204.9059772972
2421,117505.26355315626
2422,103179.74797285031
2423,100392.75192687883
2424,161709.9226332364
2425,207544.54237290242
2426,129866.18513388766
2427,108929.19944540574
2428,184657.25103330382
2429,115853.53507613819
2430,136387.22188494727
2431,108801.49050471731
2432,137493.27534087715
2433,136093.36715257558
2434,128690.01640757713
2435,143578.42893916238
2436,110198.01801408839
2437,106487.29017871409
2438,119700.42628332514
2439,117131.59792827304
2440,127108.16585945009
2441,106621.3606967164
2442,108179.28193969245
2443,136297.65550372444
2444,121461.53092676653
2445,87318.94262490027
2446,126941.06248619413
2447,196284.40739222264
2448,139316.48820460262
2449,116892.46688995592
2450,151152.85599909787
2451,122609.15261463539
2452,183183.19026875962
2453,98155.36608335971
2454,119754.66237362837
2455,131012.24071873777
2456,125516.51435982724
2457,126636.49195832734
2458,129010.27719272647
2459,106587.39465290199
2460,150615.95704046835
2461,130825.20559389956
2462,130863.03303322276
2463,123587.65186288409
2464,165457.70761753886
2465,130887.73623283408
2466,111543.60071860645
2467,164780.58773819858
2468,93623.48725620647
2469,86524.10887119069
2470,187830.1895018104
2471,237856.21274621514
2472,151341.24869586047
2473,114003.44169732173
2474,81800.92185775549
2475,242364.78568728565
2476,104311.16549134145
2477,104019.43408994834
2478,152405.15903606475
2479,110494.61906537399
2480,152798.08042270914
2481,114931.21934858937
2482,122939.08583263254
2483,106595.67368264981
2484,127589.11724215002
2485,131401.12108026288
2486,141731.32463852642
2487,159941.06462105157
2488,174848.35627530568
2489,156186.88131181462
2490,147388.54657516503
2491,108173.60792138554
2492,183851.2411476168
2493,150730.07001436292
2494,146561.00872678903
2495,96052.17150431477
2496,236907.8118146993
2497,142194.54651134036
2498,107732.80564085064
2499,99798.02343415018
2500,118796.72872083882
2501,132204.34249346194
2502,147264.11737208287
2503,97826.3810254811
2504,168627.40963528695
2505,229344.70451566126
2506,262856.410229641
2507,288162.28552702133
2508,263818.49174351955
2509,221371.34179471005
2510,231120.7492533174
2511,183813.1238719456
2512,201928.1389436769
2513,221518.6460331019
2514,258070.3558135333
2515,139695.7921320096
2516,185831.25768894583
2517,150234.59804822918
2518,149712.97320831442
2519,216720.34569232655
2520,221358.2293967257
2521,190652.5921960326
2522,227776.14088344152
2523,120436.56684501604
2524,134379.87790621864
2525,145780.18367813784
2526,133679.68717668485
2527,119623.19781458167
2528,126271.28102429774
2529,137687.14121544798
2530,136196.4755460977
2531,251152.415551711
2532,231704.7635581832
2533,201688.49973990064
2534,223190.67775233518
2535,288680.57177426526
2536,250453.80451276663
2537,229277.9263972967
2538,188064.93474229795
2539,197784.5775967967
2540,181666.992059277
2541,199864.1053934639
2542,156394.92386692064
2543,121117.96239443254
2544,113209.4221964197
2545,137854.6208207841
2546,137436.51155975435
2547,164027.83400164515
2548,164406.82951904074
2549,166143.32432221217
2550,764525.35210669
2551,145262.03471475074
2552,133713.55906832946
2553,74891.64199849767
2554,101758.98693818372
2555,135007.80307057922
2556,98461.30510922073
2557,113313.17734830131
2558,138929.96851391962
2559,107540.77138826203
2560,143276.8126244644
2561,150354.42548381884
2562,124882.94846823225
2563,140777.5309467527
2564,199685.39588271038
2565,137023.11477219773
2566,122690.90111303041
2567,108386.00172021249
2568,187277.57778879115
2569,200502.60091367085
2570,138029.9723775012
2571,164001.56741850055
2572,171101.92983548285
2573,202525.33650141596
2574,254205.35680748042
2575,134362.87960609738
2576,123012.42712772296
2577,124484.92445973752
2578,100594.63129057559
2579,67550.48198663109
2580,96729.53984892617
2581,125190.7247390786
2582,131228.1625194928
2583,247207.41108609582
2584,178119.78003894846
2585,185121.3410686679
2586,223164.84640985748
2587,216803.52266161147
2588,143102.23916320674
2589,155809.49954301113
2590,213486.4375520624
2591,222671.52733064233
2592,208501.5137458878
2593,216145.76799745602
2594,199117.919452488
2595,201451.88311349798
2596,286235.67753274186
2597,181849.97691623887
2598,282869.41042883456
2599,340777.8299064806
2600,118606.94080352495
2601,147695.81361878273
2602,91109.49715828648
2603,95450.38851924891
2604,89244.52603730402
2605,89634.22358871822
2606,136358.2710539975
2607,229840.08792177032
2608,220568.2656263488
2609,178623.68933284527
2610,106354.45818815602
2611,108446.79051458642
2612,162110.82843888339
2613,136963.26724767085
2614,126375.14046559426
2615,154796.87625581457
2616,158409.94806284198
2617,170551.76913888348
2618,179728.5608918612
2619,201927.62568543936
2620,199667.76396802202
2621,181132.91635771573
2622,191120.22033373063
2623,243744.68425215766
2624,311923.73075463646
2625,258032.00760464292
2626,188969.08121825353
2627,172910.11925900518
2628,405897.80326355697
2629,452680.49780568463
2630,340742.60005232575
2631,433933.6077284984
2632,360330.22773770726
2633,266444.9734934156
2634,390807.79182120314
2635,161472.41058130094
2636,202225.12933401985
2637,173222.7389877638
2638,250881.27364296533
2639,188444.9659822803
2640,156446.4289263823
2641,107355.45052664755
2642,179281.98466047927
2643,124202.74032705523
2644,135837.2998302649
2645,122776.97252469047
2646,108495.54977552789
2647,118605.3157392082
2648,150643.26281094685
2649,156775.07010404172
2650,155219.3362730435
2651,150111.41472991498
2652,389454.63174277043
2653,247350.58080089642
2654,230097.595903719
2655,345660.5823687876
2656,301714.68566037156
2657,305447.927534145
2658,256969.55449721712
2659,297759.6656297685
2660,330466.3524584504
2661,309661.5436922738
2662,306159.17976033525
2663,295921.70781312825
2664,252134.0818539088
2665,309368.7893966862
2666,257939.8545504493
2667,182395.41321447247
2668,192341.61648951247
2669,172430.69673753445
2670,283378.3667778808
2671,193120.33908719523
2672,202425.35173748244
2673,203847.51389956605
2674,214190.0327644121
2675,168337.29102669327
2676,205084.82046803727
2677,200274.35343932753
2678,265954.5670818086
2679,279642.08878453175
2680,286612.2920265915
2681,371679.5056812894
2682,308936.78576027666
2683,505633.2782860275
2684,306117.050423511
2685,330448.7720615791
2686,248040.189704165
2687,300651.6656950624
2688,220289.59552956122
2689,200517.13158448093
2690,401998.2059195223
2691,180529.15631994023
2692,133781.4176607934
2693,193305.18584389912
2694,138024.74502316894
2695,199398.72969998652
2696,190754.59584058746
2697,182433.13599193757
2698,199993.7915409212
2699,165714.3763664368
2700,145884.03223493483
2701,158790.05929955494
2702,124017.23530667454
2703,155763.5163111649
2704,147688.4458719242
2705,111073.32756771747
2706,113471.36586734175
2707,133066.82950790538
2708,119725.02638665694
2709,103382.66386886114
2710,122044.26964626281
2711,221648.3335980647
2712,364125.45320220216
2713,169819.03952105387
2714,158704.9558244183
2715,147526.71967280543
2716,148823.9583526499
2717,177982.0519813265
2718,222812.45577497638
2719,134751.71356086136
2720,202671.62936416877
2721,135436.90140755166
2722,164098.746323072
2723,169632.31785423696
2724,121145.5549369654
2725,124840.21827904267
2726,131389.00653894176
2727,178696.83329072018
2728,181051.14947754226
2729,146301.29197697437
2730,136592.74401032986
2731,136241.47029724636
2732,120017.40015522114
2733,171997.0597550771
2734,146905.28978429307
